cntrQ,idc,image_name,image_link,numMask,alt_mask,flips,focus
372,34,idc34-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_4-dMask_medium-dCmplx_EHH-fcs_WHAT_Ql-bsln_9.32)21.44)38.22_f-cntrQ_372.png,IM_6KA434Ha7gYoYGW,4,easy,h0v0,WHAT_Ql
345,34,idc34-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EHH-fcs_WHAT_Qn-bsln_24.78)27.34)56.34_f-cntrQ_345.png,IM_cT4K97l5MsMGv7U,5,easy,h0v0,WHAT_Qn
399,34,idc34-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_EHH-fcs_WHERE-bsln_19.38)34.14)34.16_f-cntrQ_399.png,IM_42b5LBKGGz6R7xA,7,medium,h0v0,WHERE
427,38,idc38-eC-wO-qry_hO_gte_1-flips_h0v0-nMasks_10-dMask_hard-dCmplx_MEH-fcs_WHAT_Qn-bsln_29.30)37.06)26.26_t-cntrQ_427.png,IM_6fMxNrm7ZlpI5fg,10,hard,h0v0,WHAT_Qn
481,38,idc38-eC-wO-qry_hO_gte_1-flips_h0v0-nMasks_12-dMask_hard-dCmplx_MEH-fcs_WHERE-bsln_37.59)36.80)46.66_f-cntrQ_481.png,IM_1ACQVhbMpm5mXgG,12,hard,h0v0,WHERE
454,38,idc38-eC-wO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_hard-dCmplx_MEH-fcs_WHAT_Ql-bsln_13.55)15.47)57.28_t-cntrQ_454.png,IM_0rGlomcw1v64G3k,3,easy,h0v0,WHAT_Ql
346,38,idc38-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_4-dMask_medium-dCmplx_MEH-fcs_WHAT_Qn-bsln_18.01)37.06)3.50_t-cntrQ_346.png,IM_cuA89d9VSEG3CZM,4,easy,h0v0,WHAT_Qn
292,38,idc38-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_MEH-fcs_WHAT_Ql-bsln_15.47)15.47)68.41_f-cntrQ_292.png,IM_eG9Q2ILa3dAx9LU,5,easy,h0v0,WHAT_Ql
265,38,idc38-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_MEH-fcs_WHAT_Qn-bsln_40.73)37.06)69.70_f-cntrQ_265.png,IM_9KKZwLLjo0ZnKMC,5,easy,h0v0,WHAT_Qn
319,38,idc38-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_MEH-fcs_WHERE-bsln_28.36)27.07)69.64_t-cntrQ_319.png,IM_a3nVUQ8YUnR9xTo,5,easy,h0v0,WHERE
373,38,idc38-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_MEH-fcs_WHAT_Ql-bsln_12.27)15.47)40.28_f-cntrQ_373.png,IM_8dF17w5afXaxc3Q,5,easy,h0v0,WHAT_Ql
400,38,idc38-eC-wO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MEH-fcs_WHERE-bsln_11.28)21.08)29.29_t-cntrQ_400.png,IM_1S4fBmrjmTtUmTY,6,medium,h0v0,WHERE
332,39,idc39-eG-wO-qry_gO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HME-fcs_WHAT_Qn-bsln_64.83)64.93)40.66_t-cntrQ_332.png,IM_eKI2NOVvdrHoB4W,7,medium,h0v0,WHAT_Qn
440,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_10-dMask_hard-dCmplx_HME-fcs_WHAT_Ql-bsln_38.16)72.51)57.50_f-cntrQ_440.png,IM_8ragkj4I9rfLR3M,10,hard,h0v0,WHAT_Ql
413,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_12-dMask_hard-dCmplx_HME-fcs_WHAT_Qn-bsln_63.25)64.93)42_t-cntrQ_413.png,IM_cVliPiJdvNoQUKi,12,hard,h0v0,WHAT_Qn
467,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_HME-fcs_WHERE-bsln_22.38)21.55)58.52_f-cntrQ_467.png,IM_eagf8dNtAXFhqaq,13,hard,h0v0,WHERE
278,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HME-fcs_WHAT_Ql-bsln_0.50)72.51)13.99_f-cntrQ_278.png,IM_5jo69GryACI0PSS,3,easy,h0v0,WHAT_Ql
251,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HME-fcs_WHAT_Qn-bsln_68.05)64.93)14.66_t-cntrQ_251.png,IM_6EEUItYiJ5Bi8iW,3,easy,h0v0,WHAT_Qn
305,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HME-fcs_WHERE-bsln_15.80)23.09)14.71_f-cntrQ_305.png,IM_6DqxQjJI1dJr45U,3,easy,h0v0,WHERE
386,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_HME-fcs_WHERE-bsln_23.68)21.55)45.48_t-cntrQ_386.png,IM_2oEicVe3jJALLsG,5,easy,h0v0,WHERE
359,39,idc39-eG-wO-qry_hO_gte_1-flips_h0v0-nMasks_8-dMask_medium-dCmplx_HME-fcs_WHAT_Ql-bsln_18.06)72.51)35.36_t-cntrQ_359.png,IM_cHN2MmhqJ89xujY,8,medium,h0v0,WHAT_Ql
277,4,idc4-sF-gO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HEE-fcs_WHAT_Ql-bsln_21.37)33.52)72.94_f-cntrQ_277.png,IM_3eEBxdzpnSRyNiS,3,easy,h0v0,WHAT_Ql
250,4,idc4-sF-gO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HEE-fcs_WHAT_Qn-bsln_79.15)76.69)75.20_t-cntrQ_250.png,IM_bflE9T8TRUGPUyO,3,easy,h0v0,WHAT_Qn
304,4,idc4-sF-gO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HEE-fcs_WHERE-bsln_31.89)29.51)75.13_t-cntrQ_304.png,IM_eGb5lJ31UIkNULs,3,easy,h0v0,WHERE
331,4,idc4-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_HEE-fcs_WHAT_Qn-bsln_75.82)76.69)37.60_f-cntrQ_331.png,IM_6G4IZwLi9N19RKS,6,medium,h0v0,WHAT_Qn
466,4,idc4-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_10-dMask_hard-dCmplx_HEE-fcs_WHERE-bsln_16.52)27.53)34.69_t-cntrQ_466.png,IM_b4s6ZVQo5SJlEnY,10,hard,h0v0,WHERE
439,4,idc4-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_HEE-fcs_WHAT_Ql-bsln_12.54)33.52)41.76_t-cntrQ_439.png,IM_bNsMCDnKuiqBcBU,6,medium,h0v0,WHAT_Ql
412,4,idc4-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_HEE-fcs_WHAT_Qn-bsln_81.04)76.69)46.32_t-cntrQ_412.png,IM_bOuiPJgItbutIDs,6,medium,h0v0,WHAT_Qn
385,4,idc4-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_HEE-fcs_WHERE-bsln_33.56)27.53)34.97_t-cntrQ_385.png,IM_a5WiEI0M4c7AdW6,6,medium,h0v0,WHERE
358,4,idc4-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_7-dMask_medium-dCmplx_HEE-fcs_WHAT_Ql-bsln_9.21)33.52)38.43_t-cntrQ_358.png,IM_8cRvnRBBDoe4mEe,7,medium,h0v0,WHAT_Ql
286,41,idc41-eG-rO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HEM-fcs_WHAT_Ql-bsln_3.70)3.70)82.40_f-cntrQ_286.png,IM_bvdw0BfKg82nEp0,3,easy,h0v0,WHAT_Ql
259,41,idc41-eG-rO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HEM-fcs_WHAT_Qn-bsln_48.46)43.30)63.50_t-cntrQ_259.png,IM_38XFNmrjBN7sbIi,3,easy,h0v0,WHAT_Qn
313,41,idc41-eG-rO-qry_hO_gte_1-flips_h0v0-nMasks_3-dMask_easy-dCmplx_HEM-fcs_WHERE-bsln_38.72)37.89)85.71_t-cntrQ_313.png,IM_aVhsrf72BjiDxAi,3,easy,h0v0,WHERE
340,41,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_HEM-fcs_WHAT_Qn-bsln_47.24)43.30)41.83_t-cntrQ_340.png,IM_ebxKKj6SFVQcNCu,5,easy,h0v0,WHAT_Qn
475,41,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_HEM-fcs_WHERE-bsln_28.53)28.53)50.29_t-cntrQ_475.png,IM_a3FfYzlNNTDs0rs,6,medium,h0v0,WHERE
421,41,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_8-dMask_hard-dCmplx_HEM-fcs_WHAT_Qn-bsln_46.82)43.30)62.31_f-cntrQ_421.png,IM_00MYsAv2EEWryrY,8,medium,h0v0,WHAT_Qn
394,41,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_8-dMask_medium-dCmplx_HEM-fcs_WHERE-bsln_23.21)28.53)38.69_t-cntrQ_394.png,IM_1BuvhT9T1hB1QP4,8,medium,h0v0,WHERE
448,41,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_9-dMask_hard-dCmplx_HEM-fcs_WHAT_Ql-bsln_0.46)3.70)36.34_f-cntrQ_448.png,IM_2lU84mSfAkgHn4q,9,medium,h0v0,WHAT_Ql
367,41,idc41-eG-rO-qry_wO_gte_1-flips_h0v0-nMasks_9-dMask_medium-dCmplx_HEM-fcs_WHAT_Ql-bsln_1.62)3.70)30.09_t-cntrQ_367.png,IM_eysJ7mlRABhVcbk,9,medium,h0v0,WHAT_Ql
428,47,idc47-sF-wO-qry_hO_gte_1-flips_h0v0-nMasks_4-dMask_hard-dCmplx_MMH-fcs_WHAT_Qn-bsln_31.09)36.42)58.78_f-cntrQ_428.png,IM_ba6AgDbbgSYKFdY,4,easy,h0v0,WHAT_Qn
455,47,idc47-sF-wO-qry_hO_gte_1-flips_h0v0-nMasks_5-dMask_hard-dCmplx_MMH-fcs_WHAT_Ql-bsln_18.51)78.80)27.16_t-cntrQ_455.png,IM_8oE7q6fsIgNbfBI,5,easy,h0v0,WHAT_Ql
482,47,idc47-sF-wO-qry_hO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_MMH-fcs_WHERE-bsln_23.26)30.96)27.74_t-cntrQ_482.png,IM_6XSvrbQrwtXVGM6,6,medium,h0v0,WHERE
293,47,idc47-sF-wO-qry_rO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MMH-fcs_WHAT_Ql-bsln_20.16)78.80)30.45_f-cntrQ_293.png,IM_5pv0Axi8kVeAxJc,2,easy,h0v0,WHAT_Ql
266,47,idc47-sF-wO-qry_rO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MMH-fcs_WHAT_Qn-bsln_33.86)36.42)35.15_f-cntrQ_266.png,IM_cLPTw2wlu53fKya,2,easy,h0v0,WHAT_Qn
320,47,idc47-sF-wO-qry_rO_gte_1-flips_h0v0-nMasks_2-dMask_easy-dCmplx_MMH-fcs_WHERE-bsln_30.19)30.49)35.26_f-cntrQ_320.png,IM_ag8KZLmnVWYJss6,2,easy,h0v0,WHERE
347,47,idc47-sF-wO-qry_rO_gte_1-flips_h0v0-nMasks_4-dMask_medium-dCmplx_MMH-fcs_WHAT_Qn-bsln_40.18)36.42)63.40_f-cntrQ_347.png,IM_ekxzyhyxqXozx2e,4,easy,h0v0,WHAT_Qn
374,47,idc47-sF-wO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_MMH-fcs_WHAT_Ql-bsln_17.28)78.80)32.30_f-cntrQ_374.png,IM_0qOUw7C3rHsLkrk,5,easy,h0v0,WHAT_Ql
401,47,idc47-sF-wO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MMH-fcs_WHERE-bsln_30.62)33.87)36.41_f-cntrQ_401.png,IM_6lq0LaJ1oE3DBt4,6,medium,h0v0,WHERE
336,54,idc54-sF-rO-qry_eT_gte_57.44-flips_h0v0-nMasks_9-dMask_medium-dCmplx_EHM-fcs_WHAT_Qn-bsln_58.17)56.13)48.86_f-cntrQ_336.png,IM_8IxVWi6t4jt0m7s,9,medium,h0v0,WHAT_Qn
282,54,idc54-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_EHM-fcs_WHAT_Ql-bsln_17.67)33.47)66.11_t-cntrQ_282.png,IM_88KFIglktloGjRA,5,easy,h0v0,WHAT_Ql
255,54,idc54-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_EHM-fcs_WHAT_Qn-bsln_41.44)56.13)16.18_t-cntrQ_255.png,IM_6E8qzZbmAH8G1pQ,5,easy,h0v0,WHAT_Qn
309,54,idc54-sF-rO-qry_gO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_EHM-fcs_WHERE-bsln_31.05)29.82)69.15_t-cntrQ_309.png,IM_73ZCH6RzWYUBQLc,5,easy,h0v0,WHERE
363,54,idc54-sF-rO-qry_hO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EHM-fcs_WHAT_Ql-bsln_7.27)33.47)16.63_f-cntrQ_363.png,IM_2t7WSwUSg1cuJE2,5,easy,h0v0,WHAT_Ql
390,54,idc54-sF-rO-qry_hO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EHM-fcs_WHERE-bsln_31.07)34.61)31.49_f-cntrQ_390.png,IM_eqwQaMbYf20rkto,5,easy,h0v0,WHERE
471,54,idc54-sF-rO-qry_wO_gte_1-flips_h0v0-nMasks_11-dMask_hard-dCmplx_EHM-fcs_WHERE-bsln_38.11)40.16)64.61_f-cntrQ_471.png,IM_a4uFenc01WHAGAC,11,hard,h0v0,WHERE
444,54,idc54-sF-rO-qry_wO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_EHM-fcs_WHAT_Ql-bsln_22.45)33.47)50.31_f-cntrQ_444.png,IM_5z1eUP6QGGG4Tz0,13,hard,h0v0,WHAT_Ql
417,54,idc54-sF-rO-qry_wO_gte_1-flips_h0v0-nMasks_14-dMask_hard-dCmplx_EHM-fcs_WHAT_Qn-bsln_55.97)56.13)45.95_f-cntrQ_417.png,IM_e9XDYnlfTsxwrfU,14,hard,h0v0,WHAT_Qn
284,59,idc59-eC-rO-qry_eT_gte_18.23-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMM-fcs_WHAT_Ql-bsln_5.12)15.58)27.02_f-cntrQ_284.png,IM_9F7qWqG1dEHAPky,4,easy,h0v0,WHAT_Ql
257,59,idc59-eC-rO-qry_eT_gte_18.23-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMM-fcs_WHAT_Qn-bsln_67.08)64.01)33.13_t-cntrQ_257.png,IM_234eFoz9DqTrAJ8,4,easy,h0v0,WHAT_Qn
311,59,idc59-eC-rO-qry_eT_gte_18.23-flips_h0v0-nMasks_4-dMask_easy-dCmplx_MMM-fcs_WHERE-bsln_24.20)36.12)33.23_t-cntrQ_311.png,IM_diObgRKSTHGbOQe,4,easy,h0v0,WHERE
365,59,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_10-dMask_medium-dCmplx_MMM-fcs_WHAT_Ql-bsln_7.69)15.58)53.25_t-cntrQ_365.png,IM_74ogO9IUajVbkCW,10,hard,h0v0,WHAT_Ql
392,59,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_10-dMask_medium-dCmplx_MMM-fcs_WHERE-bsln_43.69)36.12)62.39_t-cntrQ_392.png,IM_9EJxiTxPDHgcjye,10,hard,h0v0,WHERE
473,59,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_MMM-fcs_WHERE-bsln_35.08)36.12)33.81_t-cntrQ_473.png,IM_8vsR1nmggwj4GP4,6,medium,h0v0,WHERE
446,59,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_8-dMask_hard-dCmplx_MMM-fcs_WHAT_Ql-bsln_3.74)15.58)28.59_t-cntrQ_446.png,IM_57M1Ga5xSXs6z1s,8,medium,h0v0,WHAT_Ql
419,59,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_8-dMask_hard-dCmplx_MMM-fcs_WHAT_Qn-bsln_62.43)64.01)64.24_t-cntrQ_419.png,IM_6hS3GgocSq70Zee,8,medium,h0v0,WHAT_Qn
338,59,idc59-eC-rO-qry_wO_gte_1-flips_h0v0-nMasks_9-dMask_medium-dCmplx_MMM-fcs_WHAT_Qn-bsln_62.48)64.01)62.79_t-cntrQ_338.png,IM_b75NDVt8Wf64ggm,9,medium,h0v0,WHAT_Qn
295,6,idc6-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_HEH-fcs_WHAT_Ql-bsln_34.68)51.60)66.59_t-cntrQ_295.png,IM_bOD2mG1UVyNizJA,5,easy,h0v0,WHAT_Ql
268,6,idc6-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_HEH-fcs_WHAT_Qn-bsln_43.17)46.62)69.51_t-cntrQ_268.png,IM_b7TtcpxocXJlCUC,5,easy,h0v0,WHAT_Qn
322,6,idc6-sF-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_HEH-fcs_WHERE-bsln_41.91)41.88)69.42_t-cntrQ_322.png,IM_24BtVIFpazVY9j8,5,easy,h0v0,WHERE
457,6,idc6-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_HEH-fcs_WHAT_Ql-bsln_30.40)51.60)58.45_t-cntrQ_457.png,IM_cViWI6JHbMUpCey,13,hard,h0v0,WHAT_Ql
484,6,idc6-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_HEH-fcs_WHERE-bsln_36.34)36.55)58.57_t-cntrQ_484.png,IM_a2XNcRiVSPazRBA,13,hard,h0v0,WHERE
430,6,idc6-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_14-dMask_hard-dCmplx_HEH-fcs_WHAT_Qn-bsln_47.87)46.62)48.71_t-cntrQ_430.png,IM_9LkEKCVijOIUDZQ,14,hard,h0v0,WHAT_Qn
349,6,idc6-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_3-dMask_medium-dCmplx_HEH-fcs_WHAT_Qn-bsln_45.86)46.62)39.31_t-cntrQ_349.png,IM_elCKZovxkh5JJBA,3,easy,h0v0,WHAT_Qn
403,6,idc6-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_3-dMask_medium-dCmplx_HEH-fcs_WHERE-bsln_38.69)36.55)16.28_t-cntrQ_403.png,IM_3VqQ4WhrEUkcMNo,3,easy,h0v0,WHERE
376,6,idc6-sF-gO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_HEH-fcs_WHAT_Ql-bsln_6.20)51.60)6.20_t-cntrQ_376.png,IM_eXNHFcCpSnQ8c3c,5,easy,h0v0,WHAT_Ql
283,61,idc61-eC-gO-qry_eT_gte_42.31-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MEM-fcs_WHAT_Ql-bsln_31.47)54.18)35.38_f-cntrQ_283.png,IM_0MpcbIilOzm7NY2,3,easy,h0v0,WHAT_Ql
256,61,idc61-eC-gO-qry_eT_gte_42.31-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MEM-fcs_WHAT_Qn-bsln_50.13)44.19)37.46_t-cntrQ_256.png,IM_2oyaS7le8kTrlno,3,easy,h0v0,WHAT_Qn
310,61,idc61-eC-gO-qry_eT_gte_42.31-flips_h0v0-nMasks_3-dMask_easy-dCmplx_MEM-fcs_WHERE-bsln_66.26)40.91)37.26_f-cntrQ_310.png,IM_0xkMsOFNtlFrynA,3,easy,h0v0,WHERE
337,61,idc61-eC-gO-qry_rO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MEM-fcs_WHAT_Qn-bsln_45.52)44.19)64.44_t-cntrQ_337.png,IM_6tiBD193gD9zcIC,6,medium,h0v0,WHAT_Qn
418,61,idc61-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_4-dMask_hard-dCmplx_MEM-fcs_WHAT_Qn-bsln_40.71)44.19)24.76_t-cntrQ_418.png,IM_bjEutXM6cLtO074,4,easy,h0v0,WHAT_Qn
364,61,idc61-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MEM-fcs_WHAT_Ql-bsln_18.80)54.18)32.02_t-cntrQ_364.png,IM_e2Pgy2PMGMoWBue,6,medium,h0v0,WHAT_Ql
391,61,idc61-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_MEM-fcs_WHERE-bsln_35.47)40.91)42.35_t-cntrQ_391.png,IM_4TMBXgwwzOLlcxw,6,medium,h0v0,WHERE
472,61,idc61-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_7-dMask_hard-dCmplx_MEM-fcs_WHERE-bsln_34.40)40.91)34.71_t-cntrQ_472.png,IM_bdxFkhxUbCAamAm,7,medium,h0v0,WHERE
445,61,idc61-eC-gO-qry_wO_gte_1-flips_h0v0-nMasks_8-dMask_hard-dCmplx_MEM-fcs_WHAT_Ql-bsln_14.15)54.18)25.13_t-cntrQ_445.png,IM_237cBLW31WKJzYa,8,medium,h0v0,WHAT_Ql
388,63,idc63-eG-gO-qry_hO_gte_1-flips_h0v0-nMasks_6-dMask_medium-dCmplx_EEM-fcs_WHERE-bsln_38.59)32.02)37.53_t-cntrQ_388.png,IM_6o3RfhhGchvHa62,6,medium,h0v0,WHERE
361,63,idc63-eG-gO-qry_hO_gte_1-flips_h0v0-nMasks_8-dMask_medium-dCmplx_EEM-fcs_WHAT_Ql-bsln_34.98)84.16)34.98_f-cntrQ_361.png,IM_81HyIyDxGZ5m2cC,8,medium,h0v0,WHAT_Ql
280,63,idc63-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_EEM-fcs_WHAT_Ql-bsln_55.08)84.16)66.90_f-cntrQ_280.png,IM_1GGtDcAhSrLffUO,5,easy,h0v0,WHAT_Ql
253,63,idc63-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_EEM-fcs_WHAT_Qn-bsln_22.20)15.52)7.48_t-cntrQ_253.png,IM_eG2MN1zCk7NbOuO,5,easy,h0v0,WHAT_Qn
307,63,idc63-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_5-dMask_easy-dCmplx_EEM-fcs_WHERE-bsln_23.73)21.98)69.66_f-cntrQ_307.png,IM_9NQyZ19cDywJqeO,5,easy,h0v0,WHERE
334,63,idc63-eG-gO-qry_sF_gte_33.66-flips_h0v0-nMasks_9-dMask_medium-dCmplx_EEM-fcs_WHAT_Qn-bsln_12.54)15.52)26.04_t-cntrQ_334.png,IM_a9lZgBH0l8sQT3w,9,medium,h0v0,WHAT_Qn
469,63,idc63-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_3-dMask_hard-dCmplx_EEM-fcs_WHERE-bsln_19.42)29.79)27.92_t-cntrQ_469.png,IM_8idGhZSxtYspRRQ,3,easy,h0v0,WHERE
442,63,idc63-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_hard-dCmplx_EEM-fcs_WHAT_Ql-bsln_22.22)84.16)22.22_t-cntrQ_442.png,IM_4JD5izri6GDCmWO,5,easy,h0v0,WHAT_Ql
415,63,idc63-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_hard-dCmplx_EEM-fcs_WHAT_Qn-bsln_19.17)15.52)17.36_t-cntrQ_415.png,IM_235yFpSgdQNunEG,5,easy,h0v0,WHAT_Qn
289,64,idc64-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_EEH-fcs_WHAT_Ql-bsln_11.58)18.69)76.01_f-cntrQ_289.png,IM_9H9yVDDfpNRrcIC,4,easy,h0v0,WHAT_Ql
262,64,idc64-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_EEH-fcs_WHAT_Qn-bsln_24.72)24.93)74.92_f-cntrQ_262.png,IM_3gaHoB07cLwWqN0,4,easy,h0v0,WHAT_Qn
316,64,idc64-eG-gO-qry_rO_gte_1-flips_h0v0-nMasks_4-dMask_easy-dCmplx_EEH-fcs_WHERE-bsln_35.00)35.49)74.85_f-cntrQ_316.png,IM_0p0XiAaxX7tRh9s,4,easy,h0v0,WHERE
451,64,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_10-dMask_hard-dCmplx_EEH-fcs_WHAT_Ql-bsln_8.33)18.69)22.76_t-cntrQ_451.png,IM_0UpAQfduR9Aecgm,10,hard,h0v0,WHAT_Ql
343,64,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_3-dMask_medium-dCmplx_EEH-fcs_WHAT_Qn-bsln_24.81)24.93)51.02_f-cntrQ_343.png,IM_5oNQZke1XxCWyZo,3,easy,h0v0,WHAT_Qn
397,64,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_4-dMask_medium-dCmplx_EEH-fcs_WHERE-bsln_33.61)30.51)56.14_f-cntrQ_397.png,IM_cHN86usyrrUqcAu,4,easy,h0v0,WHERE
370,64,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_5-dMask_medium-dCmplx_EEH-fcs_WHAT_Ql-bsln_7.92)18.69)30.69_t-cntrQ_370.png,IM_4VAJgFjFyKuQ1Dw,5,easy,h0v0,WHAT_Ql
424,64,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_EEH-fcs_WHAT_Qn-bsln_23.81)24.93)46.64_t-cntrQ_424.png,IM_3CYkRUIniOvoTX0,6,medium,h0v0,WHAT_Qn
478,64,idc64-eG-gO-qry_wO_gte_1-flips_h0v0-nMasks_6-dMask_hard-dCmplx_EEH-fcs_WHERE-bsln_26.17)30.51)36.25_t-cntrQ_478.png,IM_5u2aJnQIrYKA4t0,6,medium,h0v0,WHERE
486,67,idc67-eC-wO-qry_hO_gte_1-flips_h0v0-nMasks_12-dMask_hard-dCmplx_HHH-fcs_WHERE-bsln_30.54)32.47)65.09_t-cntrQ_486.png,IM_7aCEHKVRoaBwqBE,12,hard,h0v0,WHERE
459,67,idc67-eC-wO-qry_hO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_HHH-fcs_WHAT_Ql-bsln_9.65)20.17)53.21_t-cntrQ_459.png,IM_6J92SNDYobqz1Nc,13,hard,h0v0,WHAT_Ql
432,67,idc67-eC-wO-qry_hO_gte_1-flips_h0v0-nMasks_13-dMask_hard-dCmplx_HHH-fcs_WHAT_Qn-bsln_59.22)56.78)48.69_t-cntrQ_432.png,IM_b9Lm7yF8NQPFqoS,13,hard,h0v0,WHAT_Qn
