session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
619137f5ce9f8ebb2a381b77,5dcb8b7a35fd0c84b5d35ba5,RETURNED,2021-11-14 16:23:19.281000,,77924.982248,25,209,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619138884a3dc0ac6032ac80,5dbe90f8965e863667a79ca8,RETURNED,2021-11-14 16:25:46.051000,,77778.230055,30,158,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619138a5d1da9410f24e0b10,5f37f8fc06b3212ba2df15df,APPROVED,2021-11-14 16:26:22.020000,2021-11-14 16:55:24.078000,1742.058,36,137,0,100,2021-11-14 23:00:58.815000,78C7C056,Australia,Germany,DATA EXPIRED,English,Australia,Male,DATA EXPIRED
619138dfa129d6b285eb374c,6089ccf43f43e48ba34f3d61,APPROVED,2021-11-14 16:27:15.376000,2021-11-14 17:09:46.185000,2550.809,29,59,0,100,2021-11-14 23:00:58.887000,78C7C056,Canada,Canada,Other,English,Canada,Male,No
619138f9f39de7a1c8c2b2e2,5fa915e567510582b2104be1,RETURNED,2021-11-14 16:27:55.725000,,77648.604435,49,133,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6191394580fb935503ba2421,60903dfeb901d70d7e08329a,APPROVED,2021-11-14 16:29:09.004000,2021-11-14 17:01:08.792000,1919.788,30,43,0,100,2021-11-14 23:00:58.967000,78C7C056,South Africa,South Africa,Other,English,South Africa,Male,DATA EXPIRED
619139559483601b2dadd394,5f34629b94e71036946c5c0e,APPROVED,2021-11-14 16:29:11.880000,2021-11-14 16:57:26.375000,1694.495,24,202,1,100,2021-11-14 23:00:59.038000,78C7C056,Ireland,Ireland,Full-Time,English,Ireland,Male,No
6191397467cad9eb0ab02107,5ce48c5c846660001a8b2760,APPROVED,2021-11-14 16:29:42.524000,2021-11-14 16:47:43.346000,1080.822,24,65,0,100,2021-11-14 23:00:59.119000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61913aba0e04bdbe774f316e,5eb2e269f78ab109cca0bf0c,APPROVED,2021-11-14 16:35:06.923000,2021-11-14 17:10:09.018000,2102.095,22,110,0,100,2021-11-14 23:00:59.189000,78C7C056,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,No
61913ad3c4159614a8abe78f,60587f8ee0fb779e0bece893,APPROVED,2021-11-14 16:35:35.074000,2021-11-14 16:54:35.929000,1140.855,23,57,0,100,2021-11-14 23:00:59.291000,78C7C056,United Kingdom,United Kingdom,Unemployed (and job seeking),English,United Kingdom,Male,Yes
61913aed580a439c4d98be65,5c532af4b345420001397f1a,RETURNED,2021-11-14 16:35:59.807000,,77164.641292,25,105,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61913b01ac0eb9b389bc1bd2,5fa03f51fa95ac02f5e00d3b,APPROVED,2021-11-14 16:36:22.464000,2021-11-14 16:50:44.588000,862.124,24,70,0,100,2021-11-14 23:00:59.400000,78C7C056,South Africa,South Africa,DATA EXPIRED,English,South Africa,Male,Yes
6191450ab65e1062804bc7d0,5f48ad0e6aa639367b5134f8,APPROVED,2021-11-14 17:19:52.163000,2021-11-14 17:39:39.143000,1186.98,21,330,1,100,2021-11-14 23:00:59.487000,78C7C056,United Kingdom,Poland,Part-Time,English,United Kingdom,Male,No
61914b352942759cd9854c4b,605dd566e714dcc87f884853,APPROVED,2021-11-14 17:45:25.675000,2021-11-14 18:24:50.968000,2365.293,23,74,0,100,2021-11-14 23:00:59.559000,78C7C056,Poland,Poland,Part-Time,English,Poland,Male,Yes
61917c41f953ab540b55f07e,5c38231c688b59000102440a,RETURNED,2021-11-14 21:14:43.594000,,60440.932977,28,289,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61917d63867619a44aaebcd0,60b7f24b758f920256194995,APPROVED,2021-11-14 21:19:46.465000,2021-11-14 22:19:10.177000,3563.712,21,5,0,100,2021-11-14 23:01:03.065000,78C7C056,DATA EXPIRED,South Africa,Part-Time,English,South Africa,Female,Yes
619188c9747a8c20ce299ad9,5f8607af207244126d2310da,RETURNED,2021-11-14 22:08:14.366000,,57230.199914,21,93,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619188ea12782142c6c28039,5bb72c8d924d9300019e587f,APPROVED,2021-11-14 22:08:44.217000,2021-11-14 22:38:47.392000,1803.175,58,115,1,100,2021-11-14 23:00:59.639000,78C7C056,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Male,No
61918fd3f86ced734aa360e8,5f4969c55c200816843a15a8,APPROVED,2021-11-14 22:38:14.517000,2021-11-14 22:55:52.704000,1058.187,20,42,1,100,2021-11-14 23:01:03.143000,78C7C056,Ireland,Ireland,Unemployed (and job seeking),English,Ireland,Female,Yes
