session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
619090c86e56c4f41d16bbfa,5dba152703a856074e3a99ca,RETURNED,2021-11-14 04:30:02.941000,,120693.338322,19,59,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619090eb139d2354cdc9e0d6,5e8ea18b9cbf0c15fa8792e5,RETURNED,2021-11-14 04:30:38.343000,,120657.952789,21,246,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619091755bc0c4207656be04,5c9d004ee3b6c40015254526,APPROVED,2021-11-14 04:33:48.964000,2021-11-14 04:46:06.614000,737.65,24,141,1,100,2021-11-14 11:40:37.407000,804E44E8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,Yes
6190927e07d335324c8c3642,60c363b955ddcc92b8105801,APPROVED,2021-11-14 04:37:42.693000,2021-11-14 05:27:27.251000,2984.558,27,40,0,100,2021-11-14 11:40:41.614000,804E44E8,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Female,No
619093b49eec20be4118b2cc,60aaeeba977f01a7760390d6,RETURNED,2021-11-14 04:42:31.036000,,119945.309009,21,44,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61909400ac26ab7b4f9f629f,6091b2b1fec07f6e3f674cd3,APPROVED,2021-11-14 04:43:53.548000,2021-11-14 05:07:37.982000,1424.434,29,41,1,100,2021-11-14 11:40:41.743000,804E44E8,Zimbabwe,South Africa,Part-Time,English,Zimbabwe,Female,No
619094ef1b4f18ddddee5f54,5cb19d5777375f0016f32030,APPROVED,2021-11-14 04:47:43.953000,2021-11-14 05:53:44.796000,3960.843,27,328,0,100,2021-11-14 11:40:41.848000,804E44E8,Canada,Canada,Full-Time,English,Canada,Female,No
6190953d594cac873702b1ab,5fc10a4e1de4be09d6c3d2e7,RETURNED,2021-11-14 04:49:02.922000,,119553.478078,22,60,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619095783bd9dbd76cc00c8e,60a165177c992cb8b48a332f,APPROVED,2021-11-14 04:57:54.360000,2021-11-14 05:16:07.249000,1092.889,36,49,0,100,2021-11-14 11:40:41.937000,804E44E8,South Africa,South Africa,Part-Time,English,South Africa,Female,DATA EXPIRED
619096fc669a0becf4cac33b,5fc0cb955f3c8c0a29dad54a,APPROVED,2021-11-14 04:56:31.998000,2021-11-14 05:38:16.435000,2504.437,52,155,0,100,2021-11-14 11:40:37.501000,804E44E8,Australia,Australia,Full-Time,English,Australia,Male,No
6190973a1117e8c11c819f1a,60901816d52378c69c140607,APPROVED,2021-11-14 04:57:35.692000,2021-11-14 05:33:27.890000,2152.198,31,65,0,100,2021-11-14 11:40:42.033000,804E44E8,Jamaica,Japan,Full-Time,English,Jamaica,Female,No
619098560c5a5b80e6f280f9,5ef6e6d6dff5d43ed46abed5,APPROVED,2021-11-14 05:02:19.323000,2021-11-14 05:14:13.534000,714.211,25,81,1,100,2021-11-14 11:40:42.130000,804E44E8,Australia,Australia,DATA EXPIRED,English,Australia,Female,DATA EXPIRED
619098a8ac2a90d70d7e370a,5fe3613dafc8a57da1a66760,RETURNED,2021-11-14 05:07:13.896000,,118462.604522,21,6,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619098ba6128f040fc3167cd,5cc88a818572c50018be1241,RETURNED,2021-11-14 05:03:55.754000,,118660.767417,20,110,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619098c3867c39021eca2abd,605c2b58290b78e1c69df1a4,APPROVED,2021-11-14 05:04:16.054000,2021-11-14 05:16:12.489000,716.435,23,55,1,100,2021-11-14 11:40:42.239000,804E44E8,South Africa,South Africa,Full-Time,English,South Africa,Female,No
619098d2c4fffeea666069d8,5f4f43e2d2f0c1191357174c,APPROVED,2021-11-14 05:11:51.327000,2021-11-14 06:32:55.233000,4863.906,23,169,0,100,2021-11-14 11:40:37.592000,804E44E8,South Africa,South Africa,Other,English,South Africa,Male,No
619098ed344dddb8f345b6b7,60dfb9fab3abd82f581f3181,APPROVED,2021-11-14 05:04:45.874000,2021-11-14 05:22:02.475000,1036.601,22,50,0,100,2021-11-14 11:40:42.351000,804E44E8,Canada,Canada,Unemployed (and job seeking),English,Canada,Female,No
6190998415fc6dbed08c6ccc,5f221e1ab5cf3e6b0e2c2c55,RETURNED,2021-11-14 05:07:18.644000,,118457.964243,21,189,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61909a2dcf26d73bc8789370,60e42ad9814cc17e207e0cd7,APPROVED,2021-11-14 05:10:11.849000,2021-11-14 05:38:14.617000,1682.768,36,44,0,100,2021-11-14 11:40:42.455000,804E44E8,Australia,Australia,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,Australia,Female,No
