"","mean_CI","low_CI","high_CI","category_combination","X5","question","orderCategoryCombination","filterType","filterValue","significantDifference","sizeSignificantDifference"
"62",1.44519895355676,0.82607744489366,2.06169581173103,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",20,NA,NA
"63",1.97072332000625,1.44739720793601,2.49781004899058,"focus,WHERE","","log_diffA3","focus: WHERE","p",20,NA,NA
"64",-0.184828639158871,-1.16494983031477,0.799247204385523,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",20,FALSE,0
"65",-0.877562759360207,-1.64097166674637,-0.112601898597752,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",20,TRUE,1
"66",-0.683029020105028,-1.49683579648889,0.136242527400701,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",20,FALSE,0
"67",-0.105106353663689,-0.758794378008752,0.539744913601357,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",20,FALSE,0
"68",-1.0372871827873,-1.80594036861746,-0.258438850274798,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",20,TRUE,1
"69",-0.965247099961252,-1.55236431689995,-0.366168939948904,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",20,TRUE,1
"70",0.471497079980487,-0.220972907613266,1.1651653302473,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",20,FALSE,0
"71",-0.0494890979652852,-0.894446026095322,0.787397757647465,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",20,FALSE,0
"72",-0.519996811880659,-1.22211933101694,0.173618508441679,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",20,FALSE,0
"73",1.38737022857889,0.845121329493072,1.92219974895812,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",25,NA,NA
"74",2.09036438776896,1.25528510055216,2.90998704008862,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",25,NA,NA
"75",2.65550523054515,2.08662584557219,3.2162690613472,"focus,WHERE","","log_diffA1","focus: WHERE","p",25,NA,NA
"76",1.97268705984478,1.44024254671955,2.50253041881776,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",25,NA,NA
"77",2.08434231632622,1.4938550016895,2.675284321551,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",25,NA,NA
"78",3.03457826130628,2.4857378852895,3.58566509212625,"focus,WHERE","","log_diffA2","focus: WHERE","p",25,NA,NA
"79",1.67546955471243,1.06767500334642,2.28761668230367,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",25,NA,NA
"80",1.38812673253122,0.520618983315147,2.24196182099054,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",25,NA,NA
"81",2.01246561203595,1.43747467004005,2.57713565525576,"focus,WHERE","","log_diffA3","focus: WHERE","p",25,NA,NA
"82",-0.855123249943173,-1.8555845532206,0.149697743795059,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",25,FALSE,0
"83",-1.10335957163358,-1.91717379472438,-0.275723081994088,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",25,TRUE,1
"84",-0.554796309736796,-1.55425828446088,0.442528878821347,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",25,FALSE,0
"85",-0.686456728219332,-1.39401502929839,-0.00246838041695774,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",25,TRUE,1
"86",-0.987031291683101,-1.78670057093398,-0.174273511063979,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",25,TRUE,1
"87",-1.32567435424746,-2.12819270915351,-0.514787195831996,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",25,TRUE,1
"88",0.0484105852533683,-0.882234842686384,0.978030880287856,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",25,FALSE,0
"89",0.00730187252103653,-0.837064444490532,0.865014469744621,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",25,FALSE,0
"90",-0.529808642638935,-1.53590824581485,0.462235687218892,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",25,FALSE,0
"91",1.25016668998459,0.732096350414536,1.77039792931644,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",35,NA,NA
"92",2.16494657312781,1.00787941429662,3.32563059865595,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",35,NA,NA
"93",2.69939016069741,2.12879580995374,3.27636300988915,"focus,WHERE","","log_diffA1","focus: WHERE","p",35,NA,NA
"94",1.84132483693373,1.12065483518593,2.57099153121804,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",35,NA,NA
"95",1.68061675465404,0.889136025471112,2.47522513861355,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",35,NA,NA
"96",3.15776789509985,2.51523971417882,3.8082254119224,"focus,WHERE","","log_diffA2","focus: WHERE","p",35,NA,NA
"97",1.68767979239481,0.926507838116247,2.43635446404437,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",35,NA,NA
"98",1.17867424782219,0.114148759037884,2.23644868668505,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",35,NA,NA
"99",1.76908787540402,1.15914295948524,2.37506995730948,"focus,WHERE","","log_diffA3","focus: WHERE","p",35,NA,NA
"100",-0.894919071195315,-2.32293923343331,0.528674170128419,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",35,FALSE,0
"101",-1.51489966072007,-2.37755013409695,-0.64888167473503,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",35,TRUE,1
"102",-0.245813869308522,-1.78611242270108,1.28662521181795,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",35,FALSE,0
"103",-0.523662779636345,-1.53202102170161,0.481523759993214,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",35,FALSE,0
"104",-1.12782688324412,-2.12561983929332,-0.127788123212926,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",35,TRUE,1
"105",-1.97853568030533,-2.91368717557807,-1.0474175235431,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",35,TRUE,1
"106",0.42972261440646,-1.15515519637815,1.99880419995214,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",35,FALSE,0
"107",-0.0142742967133178,-1.12498174109302,1.09281522380749,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",35,FALSE,0
"108",-0.559889986953467,-1.83209890269742,0.702140912753254,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",35,FALSE,0
"109",1.35354178623272,0.765004990535292,1.95408401981574,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",40,NA,NA
"110",2.16494657312781,1.00353461866771,3.32203163210592,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",40,NA,NA
"111",2.69939016069741,2.11770078974082,3.27953343411479,"focus,WHERE","","log_diffA1","focus: WHERE","p",40,NA,NA
"112",1.88044825587575,1.03159590106192,2.73001329796276,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",40,NA,NA
"113",1.68061675465404,0.8888357887689,2.47802866423352,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",40,NA,NA
"114",3.15776789509985,2.51573515056107,3.79082114641796,"focus,WHERE","","log_diffA2","focus: WHERE","p",40,NA,NA
"115",1.57537757392504,0.717986928089645,2.43467496297844,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",40,NA,NA
"116",1.17867424782219,0.113849560555779,2.24911789108554,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",40,NA,NA
"117",1.76908787540402,1.16342789439507,2.37673683600502,"focus,WHERE","","log_diffA3","focus: WHERE","p",40,NA,NA
"118",-0.737958800781553,-2.42376074037386,0.958044079355297,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"119",-1.44419037694038,-2.10596456541226,-0.777455861127377,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",40,TRUE,1
"120",-0.245813869308522,-1.76507378831894,1.28707501967064,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",40,FALSE,0
"121",-0.155380068695478,-1.2089076138024,0.893695749298437,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"122",-1.35158426083899,-2.34189930877468,-0.354942924268472,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",40,TRUE,1
"123",-1.97853568030533,-2.89981869374618,-1.0631730732605,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",40,TRUE,1
"124",0.672884031003554,-0.861236742249398,2.22013582833766,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",40,FALSE,0
"125",-0.262754032770241,-1.17112794885327,0.634514668419027,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",40,FALSE,0
"126",-0.559889986953467,-1.83025868437714,0.749246719692551,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",40,FALSE,0
"127",1.42678156974242,0.821287223350266,2.03756826382853,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",45,NA,NA
"128",2.52133312703957,1.41964515935007,3.6259922938646,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",45,NA,NA
"129",2.86510867609124,2.06854076499578,3.66453387758664,"focus,WHERE","","log_diffA1","focus: WHERE","p",45,NA,NA
"130",1.85579038888996,0.993216120570169,2.72472757523973,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",45,NA,NA
"131",1.50855640972936,0.531931726777308,2.48747349544576,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",45,NA,NA
"132",3.75115575043649,2.83628605458251,4.67281780415856,"focus,WHERE","","log_diffA2","focus: WHERE","p",45,NA,NA
"133",1.63483343141564,0.745663789108689,2.5286612735298,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",45,NA,NA
"134",1.19016600532167,0.0115862920574963,2.38676452747027,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",45,NA,NA
"135",1.80532743087871,1.195562072409,2.41362254728403,"focus,WHERE","","log_diffA3","focus: WHERE","p",45,NA,NA
"136",-1.04958069782241,-2.4451782370656,0.351904484538958,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"137",-1.34550870452172,-2.18631733739452,-0.514953830992499,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",45,TRUE,1
"138",-0.374559949446007,-2.00822816462282,1.30289054999102,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",45,FALSE,0
"139",-0.627615211686769,-1.80068045663187,0.560999510928173,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"140",-1.91478934466031,-3.26259119382336,-0.574304579943192,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",45,TRUE,1
"141",-2.48576838935408,-3.63972192147391,-1.33535322963529,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",45,TRUE,1
"142",0.0914850034065043,-1.08881064383367,1.25357572525864,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",45,FALSE,0
"143",0.128583927476256,-0.907637515770817,1.14957132903253,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",45,FALSE,0
"144",-0.139975742638181,-1.61690096180436,1.3301830674687,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",45,FALSE,0
"145",1.34171147134123,0.682251327080371,1.99504185731288,"focus,WHAT_Ql","","log_diffA1","focus: WHAT_Ql","p",50,NA,NA
"146",2.28069288358752,0.462863248955266,4.1177451033306,"focus,WHAT_Qn","","log_diffA1","focus: WHAT_Qn","p",50,NA,NA
"147",2.96628723289269,2.119397072249,3.81368272889284,"focus,WHERE","","log_diffA1","focus: WHERE","p",50,NA,NA
"148",1.76487038468403,0.905886840158195,2.62966455927517,"focus,WHAT_Ql","","log_diffA2","focus: WHAT_Ql","p",50,NA,NA
"149",1.26409850759593,-0.524064728015554,3.06839226789466,"focus,WHAT_Qn","","log_diffA2","focus: WHAT_Qn","p",50,NA,NA
"150",3.99263037946519,3.35088142687846,4.64242678647626,"focus,WHERE","","log_diffA2","focus: WHERE","p",50,NA,NA
"151",1.5678749598973,0.597585431262024,2.53271372718219,"focus,WHAT_Ql","","log_diffA3","focus: WHAT_Ql","p",50,NA,NA
"152",1.88226010960219,0.63734579106281,3.12761301472191,"focus,WHAT_Qn","","log_diffA3","focus: WHAT_Qn","p",50,NA,NA
"153",1.44772341634347,0.887131907771773,2.00266942369772,"focus,WHERE","","log_diffA3","focus: WHERE","p",50,NA,NA
"154",-0.349268162087055,-3.22776586757152,2.58303881110921,"focus: WHAT_Ql-WHAT_Qn","","log_diffA1","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"155",-1.84144998530651,-3.05594787115705,-0.624231474839818,"focus: WHAT_Ql-WHERE","","log_diffA1","focus: WHAT_Ql-WHERE","p",50,TRUE,1
"156",0.310863861755794,-2.46053583321475,3.08910153038192,"focus: WHAT_Qn-WHERE","","log_diffA1","focus: WHAT_Qn-WHERE","p",50,FALSE,0
"157",-0.0521892588782388,-1.68161184066621,1.58631579869253,"focus: WHAT_Ql-WHAT_Qn","","log_diffA2","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"158",-2.70473366157041,-3.77435693241548,-1.59944188030668,"focus: WHAT_Ql-WHERE","","log_diffA2","focus: WHAT_Ql-WHERE","p",50,TRUE,1
"159",-2.21129694677399,-4.16307043503951,-0.287611467418402,"focus: WHAT_Qn-WHERE","","log_diffA2","focus: WHAT_Qn-WHERE","p",50,TRUE,1
"160",0.0853539858436566,-1.29062787356906,1.44774383349927,"focus: WHAT_Ql-WHAT_Qn","","log_diffA3","focus: WHAT_Ql-WHAT_Qn","p",50,FALSE,0
"161",0.00878387229335223,-1.18243768549742,1.20653433658478,"focus: WHAT_Ql-WHERE","","log_diffA3","focus: WHAT_Ql-WHERE","p",50,FALSE,0
"162",0.385444182046304,-1.17083710471084,1.93418260233542,"focus: WHAT_Qn-WHERE","","log_diffA3","focus: WHAT_Qn-WHERE","p",50,FALSE,0
