"","mean_CI","low_CI","high_CI","category_combination","focus","question","orderCategoryCombination","filterType","filterValue","X5","significantDifference","sizeSignificantDifference"
"93",0.170387527799901,-0.633079499228814,0.966430859697959,"dComplex_focus,M_H","WHAT_Ql","log_diffA2","focus complexity: Medium-Hard","p",10,"",FALSE,0
"94",-0.371929299499271,-1.06728495428512,0.325484807767049,"dComplex_focus,E_M","WHAT_Qn","log_diffA2","focus complexity: Easy-Medium","p",10,"",FALSE,0
"95",-0.0712909141702796,-1.11024795604188,0.954774279142505,"dComplex_focus,E_H","WHAT_Qn","log_diffA2","focus complexity: Easy-Hard","p",10,"",FALSE,0
"96",0.13951712509302,-0.698465388533708,0.982815043572858,"dComplex_focus,M_H","WHAT_Qn","log_diffA2","focus complexity: Medium-Hard","p",10,"",FALSE,0
"97",0.0297019299556074,-0.810840309529481,0.86693651118271,"dComplex_focus,E_M","WHERE","log_diffA2","focus complexity: Easy-Medium","p",10,"",FALSE,0
"98",0.581656090713286,-0.153529979140127,1.31835146028405,"dComplex_focus,E_H","WHERE","log_diffA2","focus complexity: Easy-Hard","p",10,"",FALSE,0
"99",0.741542832814108,-0.151622707991015,1.6207159843358,"dComplex_focus,M_H","WHERE","log_diffA2","focus complexity: Medium-Hard","p",10,"",FALSE,0
"100",-0.797945849258109,-2.18294678881893,0.581592064061522,"dComplex_focus,E_M","WHAT_Ql","log_diffA3","focus complexity: Easy-Medium","p",10,"",FALSE,0
"101",0.182563772149724,-1.29986886761238,1.66536138840746,"dComplex_focus,E_H","WHAT_Ql","log_diffA3","focus complexity: Easy-Hard","p",10,"",FALSE,0
"102",1.02830998998459,0.032871858871019,2.02772906717347,"dComplex_focus,M_H","WHAT_Ql","log_diffA3","focus complexity: Medium-Hard","p",10,"",TRUE,1
"103",0.842200532878806,-0.241595199212839,1.91264237281063,"dComplex_focus,E_M","WHAT_Qn","log_diffA3","focus complexity: Easy-Medium","p",10,"",FALSE,0
"104",-0.668544404903546,-2.25438465637184,0.940647384784659,"dComplex_focus,E_H","WHAT_Qn","log_diffA3","focus complexity: Easy-Hard","p",10,"",FALSE,0
"105",-1.44696578737878,-2.89521195530306,-0.0258740642955788,"dComplex_focus,M_H","WHAT_Qn","log_diffA3","focus complexity: Medium-Hard","p",10,"",TRUE,1
"106",0.10753656901374,-1.24041161513056,1.45250234232456,"dComplex_focus,E_M","WHERE","log_diffA3","focus complexity: Easy-Medium","p",10,"",FALSE,0
"107",-0.296611246674069,-0.940682368378746,0.352673731117859,"dComplex_focus,E_H","WHERE","log_diffA3","focus complexity: Easy-Hard","p",10,"",FALSE,0
"108",-0.425886732683564,-1.61293618196296,0.752291232697691,"dComplex_focus,M_H","WHERE","log_diffA3","focus complexity: Medium-Hard","p",10,"",FALSE,0
"109",0.800205208334949,-0.381298010098762,1.99030598973422,"dComplex_focus,E","WHAT_Ql","log_diffA1","focus complexity: Easy","p",15,NA,NA,NA
"110",1.5028675156598,0.929780805574223,2.07334435366895,"dComplex_focus,M","WHAT_Ql","log_diffA1","focus complexity: Medium","p",15,NA,NA,NA
"111",1.43846747820063,0.699380976516448,2.17402614327748,"dComplex_focus,H","WHAT_Ql","log_diffA1","focus complexity: Hard","p",15,NA,NA,NA
"112",1.76254720211815,0.99907100429105,2.53211216742024,"dComplex_focus,E","WHAT_Qn","log_diffA1","focus complexity: Easy","p",15,NA,NA,NA
"113",1.71863302672018,0.779049815507956,2.6715653375464,"dComplex_focus,M","WHAT_Qn","log_diffA1","focus complexity: Medium","p",15,NA,NA,NA
"114",1.83841444134633,1.04042958051795,2.64131893220953,"dComplex_focus,H","WHAT_Qn","log_diffA1","focus complexity: Hard","p",15,NA,NA,NA
"115",1.53950685034811,0.21392093449549,2.85278639594067,"dComplex_focus,E","WHERE","log_diffA1","focus complexity: Easy","p",15,NA,NA,NA
"116",2.67677510304863,1.82114844249629,3.51902511647246,"dComplex_focus,M","WHERE","log_diffA1","focus complexity: Medium","p",15,NA,NA,NA
"117",3.08403775209366,2.47137790122994,3.69116065728202,"dComplex_focus,H","WHERE","log_diffA1","focus complexity: Hard","p",15,NA,NA,NA
"118",1.96554087845968,1.10537270358363,2.83906476664658,"dComplex_focus,E","WHAT_Ql","log_diffA2","focus complexity: Easy","p",15,NA,NA,NA
"119",1.92657074995288,1.10673050942885,2.74201001719771,"dComplex_focus,M","WHAT_Ql","log_diffA2","focus complexity: Medium","p",15,NA,NA,NA
"120",2.17021825626525,1.58483530956089,2.75820771204536,"dComplex_focus,H","WHAT_Ql","log_diffA2","focus complexity: Hard","p",15,NA,NA,NA
"121",1.89808343613182,1.43026600843802,2.36378588327583,"dComplex_focus,E","WHAT_Qn","log_diffA2","focus complexity: Easy","p",15,NA,NA,NA
"122",2.23015207258793,1.67809393620256,2.78047654817296,"dComplex_focus,M","WHAT_Qn","log_diffA2","focus complexity: Medium","p",15,NA,NA,NA
"123",2.08430900506228,1.4792760409254,2.68510729699849,"dComplex_focus,H","WHAT_Qn","log_diffA2","focus complexity: Hard","p",15,NA,NA,NA
"124",3.32462221240758,2.50756053380453,4.13252687249315,"dComplex_focus,E","WHERE","log_diffA2","focus complexity: Easy","p",15,NA,NA,NA
"125",3.58997641754459,2.97012991947886,4.21480078019883,"dComplex_focus,M","WHERE","log_diffA2","focus complexity: Medium","p",15,NA,NA,NA
"126",2.60639883176559,1.78684154177102,3.43528634115624,"dComplex_focus,H","WHERE","log_diffA2","focus complexity: Hard","p",15,NA,NA,NA
"127",1.30587063537958,0.320859145136365,2.28046597356791,"dComplex_focus,E","WHAT_Ql","log_diffA3","focus complexity: Easy","p",15,NA,NA,NA
"128",1.84392800185283,0.939798178153383,2.73159621573941,"dComplex_focus,M","WHAT_Ql","log_diffA3","focus complexity: Medium","p",15,NA,NA,NA
"129",1.19979653147136,0.495599818013561,1.89329582808196,"dComplex_focus,H","WHAT_Ql","log_diffA3","focus complexity: Hard","p",15,NA,NA,NA
"130",1.14185579111792,0.190600821070203,2.08516632818106,"dComplex_focus,E","WHAT_Qn","log_diffA3","focus complexity: Easy","p",15,NA,NA,NA
"131",0.559596945568932,-0.286559218336722,1.39820254778746,"dComplex_focus,M","WHAT_Qn","log_diffA3","focus complexity: Medium","p",15,NA,NA,NA
"132",1.89418225236516,1.16308353178416,2.61374742628238,"dComplex_focus,H","WHAT_Qn","log_diffA3","focus complexity: Hard","p",15,NA,NA,NA
"133",1.84545747077366,0.906327864613494,2.78279671130296,"dComplex_focus,E","WHERE","log_diffA3","focus complexity: Easy","p",15,NA,NA,NA
"134",1.59981671376777,0.98123440215486,2.21906894537284,"dComplex_focus,M","WHERE","log_diffA3","focus complexity: Medium","p",15,NA,NA,NA
"135",2.1277429138276,1.2531484566053,2.99402990676159,"dComplex_focus,H","WHERE","log_diffA3","focus complexity: Hard","p",15,NA,NA,NA
"136",-0.984891181715116,-2.88200291369279,0.929079298548206,"dComplex_focus,E_M","WHAT_Ql","log_diffA1","focus complexity: Easy-Medium","p",15,"",FALSE,0
"137",-0.315786229397019,-1.79173751866958,1.15602434591299,"dComplex_focus,E_H","WHAT_Ql","log_diffA1","focus complexity: Easy-Hard","p",15,"",FALSE,0
"138",-0.00932665890295473,-1.00445545319733,0.991431539273605,"dComplex_focus,M_H","WHAT_Ql","log_diffA1","focus complexity: Medium-Hard","p",15,"",FALSE,0
"139",-0.263780529060343,-1.23993887931191,0.69800783464684,"dComplex_focus,E_M","WHAT_Qn","log_diffA1","focus complexity: Easy-Medium","p",15,"",FALSE,0
"140",-0.311756145282513,-1.83918027732412,1.22419404489639,"dComplex_focus,E_H","WHAT_Qn","log_diffA1","focus complexity: Easy-Hard","p",15,"",FALSE,0
"141",-0.319046752021765,-1.67446704913143,1.04612528238726,"dComplex_focus,M_H","WHAT_Qn","log_diffA1","focus complexity: Medium-Hard","p",15,"",FALSE,0
"142",-1.12734748093267,-2.51308931176595,0.239318230067056,"dComplex_focus,E_M","WHERE","log_diffA1","focus complexity: Easy-Medium","p",15,"",FALSE,0
"143",-1.50067760384973,-3.4708210035127,0.461950232165147,"dComplex_focus,E_H","WHERE","log_diffA1","focus complexity: Easy-Hard","p",15,"",FALSE,0
"144",-0.4572082145625,-1.53316971728996,0.618968382185118,"dComplex_focus,M_H","WHERE","log_diffA1","focus complexity: Medium-Hard","p",15,"",FALSE,0
"145",0.368383549486516,-0.745177444546837,1.48079382499162,"dComplex_focus,E_M","WHAT_Ql","log_diffA2","focus complexity: Easy-Medium","p",15,"",FALSE,0
"146",0.24127080172458,-1.19881691017523,1.69673265130663,"dComplex_focus,E_H","WHAT_Ql","log_diffA2","focus complexity: Easy-Hard","p",15,"",FALSE,0
"147",-0.232090800467224,-1.27926471957775,0.799960301778963,"dComplex_focus,M_H","WHAT_Ql","log_diffA2","focus complexity: Medium-Hard","p",15,"",FALSE,0
"148",-0.503426847417516,-1.2677782487632,0.246622582642591,"dComplex_focus,E_M","WHAT_Qn","log_diffA2","focus complexity: Easy-Medium","p",15,"",FALSE,0
"149",-0.209875283643341,-1.45729557569593,1.03112860397859,"dComplex_focus,E_H","WHAT_Qn","log_diffA2","focus complexity: Easy-Hard","p",15,"",FALSE,0
"150",0.0883364139011998,-0.923547864164543,1.09803741515085,"dComplex_focus,M_H","WHAT_Qn","log_diffA2","focus complexity: Medium-Hard","p",15,"",FALSE,0
"151",-0.0732199721462982,-0.815956840225843,0.663075286329504,"dComplex_focus,E_M","WHERE","log_diffA2","focus complexity: Easy-Medium","p",15,"",FALSE,0
"152",0.465962521598905,-0.553924028282583,1.46958444945558,"dComplex_focus,E_H","WHERE","log_diffA2","focus complexity: Easy-Hard","p",15,"",FALSE,0
"153",0.997863634365238,-0.010482967250125,2.01885589150322,"dComplex_focus,M_H","WHERE","log_diffA2","focus complexity: Medium-Hard","p",15,"",FALSE,0
"154",-0.839592681133082,-2.39378899592424,0.717272706030987,"dComplex_focus,E_M","WHAT_Ql","log_diffA3","focus complexity: Easy-Medium","p",15,"",FALSE,0
"155",-0.455712555138328,-1.68069752639213,0.748120408536295,"dComplex_focus,E_H","WHAT_Ql","log_diffA3","focus complexity: Easy-Hard","p",15,"",FALSE,0
"156",0.602802150388551,-0.231430999810377,1.43904524750286,"dComplex_focus,M_H","WHAT_Ql","log_diffA3","focus complexity: Medium-Hard","p",15,"",FALSE,0
"157",0.309623276278073,-0.604642563860865,1.23595814895897,"dComplex_focus,E_M","WHAT_Qn","log_diffA3","focus complexity: Easy-Medium","p",15,"",FALSE,0
"158",-0.830840167224664,-2.48288398520698,0.833025045688897,"dComplex_focus,E_H","WHAT_Qn","log_diffA3","focus complexity: Easy-Hard","p",15,"",FALSE,0
"159",-1.38567214168394,-2.84948236997332,0.0631671724145553,"dComplex_focus,M_H","WHAT_Qn","log_diffA3","focus complexity: Medium-Hard","p",15,"",FALSE,0
"160",0.174066500649031,-1.12824405803801,1.47610850028209,"dComplex_focus,E_M","WHERE","log_diffA3","focus complexity: Easy-Medium","p",15,"",FALSE,0
"161",-0.15946065690717,-1.24791688029955,0.932760085717634,"dComplex_focus,E_H","WHERE","log_diffA3","focus complexity: Easy-Hard","p",15,"",FALSE,0
"162",-0.566218360759313,-1.77874832059738,0.633610750586275,"dComplex_focus,M_H","WHERE","log_diffA3","focus complexity: Medium-Hard","p",15,"",FALSE,0
